Wall time,Step,Value
1657132894.92483,0,-0.8256880640983582
1657132901.053167,100,0.10101009905338287
1657132907.206853,200,-0.3536977469921112
1657132913.379661,300,-0.09900990128517151
1657132919.788374,400,-0.1315789520740509
1657132925.996574,500,-0.8256880640983582
1657132932.639717,600,0.13513512909412384
1657132939.017046,700,1.5830116271972656
1657132945.40728,800,0.06711409240961075
1657132951.804129,900,-0.291262149810791
1657132958.144581,1000,1.029411792755127
1657132964.476451,1100,1.406844139099121
1657132970.932497,1200,4.440433025360107
1657132977.640364,1300,0.6761565804481506
1657132984.196259,1400,1.1524163484573364
1657132990.529537,1500,-1.6201117038726807
1657132996.839747,1600,-0.25974026322364807
1657133003.0232,1700,2.3966941833496094
1657133009.420169,1800,2.0
1657133015.770572,1900,-0.3536977469921112
1657133022.000871,2000,0.8303248882293701
1657133028.33082,2100,0.8303248882293701
1657133034.646001,2200,-0.25974026322364807
1657133041.150119,2300,-0.291262149810791
1657133047.717732,2400,0.20408163964748383
1657133054.462716,2500,-0.32258063554763794
1657133061.323092,2600,1.4503816366195679
1657133068.188759,2700,1.0701106786727905
1657133074.716801,2800,0.4166666567325592
1657133081.173726,2900,-0.4761904776096344
1657133087.691663,3000,-1.1242603063583374
1657133094.115032,3100,1.9521912336349487
1657133100.529651,3200,-0.1315789520740509
1657133106.911757,3300,0.8695651888847351
1657133113.606138,3400,1.3636363744735718
1657133120.45452,3500,-1.4285714626312256
1657133127.446914,3600,-0.5362775921821594
1657133134.326713,3700,0.16949152946472168
1657133140.730412,3800,0.8303248882293701
1657133147.043171,3900,0.45296168327331543
1657133153.398003,4000,1.235954999923706
1657133159.737936,4100,3.6054422855377197
1657133166.060746,4200,1.6279069185256958
1657133172.241552,4300,-0.5063291192054749
1657133178.48653,4400,1.1524163484573364
1657133184.837024,4500,0.03344481438398361
1657133191.030039,4600,-0.033222589641809464
1657133197.467597,4700,0.3448275923728943
1657133203.737167,4800,1.1940298080444336
