Wall time,Step,Value
1657132894.925707,0,43.91194152832031
1657132901.053831,100,1.141668677330017
1657132907.207588,200,0.9025474786758423
1657132913.380304,300,0.8274722695350647
1657132919.789003,400,0.7885761260986328
1657132925.997215,500,0.7723478078842163
1657132932.640957,600,0.7560111284255981
1657132939.017688,700,0.7390557527542114
1657132945.407908,800,0.733264148235321
1657132951.804765,900,0.7271062731742859
1657132958.145478,1000,0.7297208905220032
1657132964.47764,1100,0.7278541326522827
1657132970.933147,1200,0.7232667207717896
1657132977.64127,1300,0.7257055044174194
1657132984.196904,1400,0.7237192392349243
1657132990.53024,1500,0.7270521521568298
1657132996.840474,1600,0.7274836897850037
1657133003.023826,1700,0.7319483757019043
1657133009.420801,1800,0.7385094165802002
1657133015.771158,1900,0.7471327185630798
1657133022.001509,2000,0.7556490302085876
1657133028.331447,2100,0.7648906111717224
1657133034.646815,2200,0.776746392250061
1657133041.150914,2300,0.7923616766929626
1657133047.718721,2400,0.8059236407279968
1657133054.463459,2500,0.8179373741149902
1657133061.32374,2600,0.8374904990196228
1657133068.189699,2700,0.8549023866653442
1657133074.717457,2800,0.8742302656173706
1657133081.174509,2900,0.8934175968170166
1657133087.692787,3000,0.9137969017028809
1657133094.115665,3100,0.9354524612426758
1657133100.530271,3200,0.959441065788269
1657133106.912387,3300,0.9818598031997681
1657133113.606795,3400,1.005714774131775
1657133120.455157,3500,1.029174566268921
1657133127.447567,3600,1.0523535013198853
1657133134.327361,3700,1.0804859399795532
1657133140.730996,3800,1.108593225479126
1657133147.043794,3900,1.137948751449585
1657133153.398647,4000,1.1667828559875488
1657133159.738601,4100,1.1953142881393433
1657133166.061381,4200,1.2271924018859863
1657133172.242175,4300,1.257346272468567
1657133178.48715,4400,1.2850345373153687
1657133184.837662,4500,1.3164409399032593
1657133191.030655,4600,1.3477325439453125
1657133197.468231,4700,1.3788899183273315
1657133203.737863,4800,1.4109324216842651
