Wall time,Step,Value
1657138989.310758,0,0.17042480409145355
1657139006.524826,1,0.08737450838088989
1657139024.068857,2,0.12141835689544678
1657139041.867639,3,0.13552001118659973
1657139059.556175,4,0.10924895107746124
1657139076.300023,5,0.09204693883657455
1657139092.940809,6,0.07939895242452621
1657139109.679804,7,0.09105077385902405
1657139126.172764,8,0.08198721706867218
1657139142.407636,9,0.07486540079116821
1657139159.525493,10,0.0844377726316452
1657139177.632714,11,0.11061141639947891
1657139196.298442,12,0.1186748668551445
1657139214.541116,13,0.11070536077022552
1657139231.08045,14,0.10370775312185287
1657139247.324009,15,0.0976819396018982
1657139263.581418,16,0.0922207161784172
1657139280.594165,17,0.08739463984966278
1657139296.869687,18,0.10028979927301407
1657139314.123718,19,0.09536315500736237
1657139330.779125,20,0.0996534451842308
1657139347.25802,21,0.0952310636639595
1657139363.610046,22,0.10074478387832642
1657139380.36215,23,0.09663546830415726
1657139397.722427,24,0.09292115271091461
1657139414.746133,25,0.08959321677684784
1657139430.696539,26,0.08636835962533951
1657139447.670608,27,0.08361645042896271
1657139463.707828,28,0.0949152410030365
1657139480.742519,29,0.09198375791311264
1657139497.551257,30,0.08916185796260834
1657139514.000825,31,0.08652152121067047
1657139531.018306,32,0.08972329646348953
1657139547.261391,33,0.0872422456741333
1657139564.085686,34,0.08483628928661346
1657139580.903949,35,0.08677119016647339
1657139597.368125,36,0.089083231985569
1657139613.425939,37,0.08690416067838669
1657139630.854515,38,0.0886487066745758
1657139647.62559,39,0.10176058113574982
1657139663.655302,40,0.09945869445800781
1657139681.175286,41,0.09727033227682114
1657139697.627836,42,0.09918740391731262
1657139714.103157,43,0.09711038321256638
1657139730.194238,44,0.09512326866388321
1657139746.342013,45,0.09323816001415253
1657139763.376646,46,0.09134633839130402
1657139780.755908,47,0.08949124813079834
1657139798.071619,48,0.08775582909584045
1657139814.336205,49,0.09080778807401657
1657139832.15031,50,0.08910162001848221
1657139850.638969,51,0.0925956666469574
1657139868.481661,52,0.09092874079942703
1657139884.808771,53,0.09247499704360962
1657139900.940511,54,0.09442293643951416
1657139917.678664,55,0.09290467202663422
1657139934.459318,56,0.09393154829740524
1657139950.654247,57,0.09591802209615707
1657139966.745152,58,0.09766294062137604
1657139982.967802,59,0.09625081717967987
1657140000.146637,60,0.09483327716588974
1657140016.475371,61,0.09603723883628845
1657140032.472135,62,0.0981002151966095
1657140049.101093,63,0.09931572526693344
1657140065.92753,64,0.09788835048675537
1657140082.90386,65,0.09648390114307404
1657140098.742355,66,0.09511424601078033
1657140115.768522,67,0.09744971245527267
1657140131.859059,68,0.09607377648353577
1657140147.887255,69,0.0947338342666626
1657140164.264002,70,0.0934901013970375
1657140181.805714,71,0.09221780300140381
1657140198.720494,72,0.0909925326704979
1657140215.962481,73,0.08978826552629471
1657140234.333218,74,0.0911475270986557
1657140250.727568,75,0.09585731476545334
1657140266.552658,76,0.09470024704933167
1657140282.783219,77,0.0935230404138565
1657140299.389645,78,0.09240871667861938
1657140315.436207,79,0.09140937775373459
1657140332.516782,80,0.09265056997537613
1657140350.136594,81,0.09158231317996979
1657140367.403431,82,0.09054294228553772
1657140386.384261,83,0.09146000444889069
1657140405.246467,84,0.09271270036697388
1657140424.903889,85,0.0916636511683464
1657140441.958194,86,0.09069749712944031
1657140458.623247,87,0.08970469981431961
1657140474.899053,88,0.09187612682580948
1657140490.842851,89,0.09285392612218857
1657140507.013798,90,0.09190737456083298
1657140523.836281,91,0.09269207715988159
1657140540.048894,92,0.09172167629003525
1657140557.469621,93,0.09313619881868362
1657140575.500737,94,0.09221898019313812
1657140593.459961,95,0.09131085127592087
1657140610.702776,96,0.09041325747966766
1657140626.903821,97,0.09142449498176575
1657140644.118274,98,0.0905190110206604
1657140661.213549,99,0.0931897833943367
1657140678.870743,100,0.09229205548763275
1657140696.055693,101,0.09143850952386856
1657140714.009103,102,0.09068810194730759
1657140730.489761,103,0.08985241502523422
1657140746.98524,104,0.08909574896097183
1657140763.968592,105,0.08828894793987274
1657140781.956873,106,0.08748809248209
1657140799.686308,107,0.08674177527427673
1657140818.3845,108,0.08603735268115997
1657140835.896427,109,0.08530761301517487
1657140853.084121,110,0.08458497375249863
1657140872.593228,111,0.08386632055044174
1657140891.438276,112,0.08317502588033676
1657140910.50474,113,0.08386925607919693
1657140929.916485,114,0.08315753936767578
